Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;WE(1).Potential (V)
0.368499755859375;20.4289179484219;2.740478515625E-05;1;29;0.36920166015625
0.371551513671875;20.4594359483449;2.691650390625E-05;1;30;0.37225341796875
0.374603271484375;20.4899539482678;2.64404296875E-05;1;31;0.375244140625
0.377655029296875;20.5204719481908;2.59613037109375E-05;1;32;0.378326416015625
0.380706787109375;20.5509899481137;2.54913330078125E-05;1;33;0.38140869140625
0.383758544921875;20.5815079480367;2.5048828125E-05;1;34;0.3843994140625
0.386810302734375;20.6120259479596;2.46124267578125E-05;1;35;0.387451171875
0.389862060546875;20.6425439478826;2.420654296875E-05;1;36;0.3905029296875
0.392913818359375;20.6730619478055;2.38006591796875E-05;1;37;0.393585205078125
0.395965576171875;20.7035799477285;2.33917236328125E-05;1;38;0.396636962890625
0.399017333984375;20.7340979476514;2.30072021484375E-05;1;39;0.399627685546875
0.402069091796875;20.7646159475744;2.26470947265625E-05;1;40;0.402740478515625
0.405120849609375;20.7951339474973;2.22900390625E-05;1;41;0.405731201171875
0.408172607421875;20.8256519474203;2.19573974609375E-05;1;42;0.4088134765625
0.411224365234375;20.8561699473432;2.16339111328125E-05;1;43;0.411773681640625
0.414276123046875;20.8866879472662;2.13134765625E-05;1;44;0.41485595703125
0.417327880859375;20.9172059471891;2.10113525390625E-05;1;45;0.41790771484375
0.420379638671875;20.9477239471121;2.07183837890625E-05;1;46;0.42095947265625
0.423431396484375;20.978241947035;2.04376220703125E-05;1;47;0.423980712890625
0.426483154296875;21.008759946958;2.01751708984375E-05;1;48;0.42706298828125
0.429534912109375;21.0392779468809;1.99127197265625E-05;1;49;0.430145263671875
0.432586669921875;21.0697959468039;1.966552734375E-05;1;50;0.433135986328125
0.435638427734375;21.1003139467268;1.94122314453125E-05;1;51;0.43621826171875
0.438690185546875;21.1308319466498;1.91925048828125E-05;1;52;0.439208984375
0.441741943359375;21.1613499465727;1.89666748046875E-05;1;53;0.4422607421875
0.444793701171875;21.1918679464957;1.876220703125E-05;1;54;0.445281982421875
0.447845458984375;21.2223859464186;1.8560791015625E-05;1;55;0.44842529296875
0.450897216796875;21.2529039463416;1.83746337890625E-05;1;56;0.451446533203125
0.453948974609375;21.2834219462645;1.81854248046875E-05;1;57;0.454437255859375
0.457000732421875;21.3139399461875;1.800537109375E-05;1;58;0.457550048828125
0.460052490234375;21.3444579461104;1.783447265625E-05;1;59;0.460601806640625
0.463104248046875;21.3749759460334;1.76788330078125E-05;1;60;0.463653564453125
0.466156005859375;21.4054939459563;1.75201416015625E-05;1;61;0.4666748046875
0.469207763671875;21.4360119458793;1.737060546875E-05;1;62;0.46978759765625
0.472259521484375;21.4665299458022;1.72332763671875E-05;1;63;0.472747802734375
0.475311279296875;21.4970479457252;1.7083740234375E-05;1;64;0.475860595703125
0.478363037109375;21.5275659456481;1.69586181640625E-05;1;65;0.478912353515625
0.481414794921875;21.5580839455711;1.68365478515625E-05;1;66;0.48193359375
0.484466552734375;21.588601945494;1.67144775390625E-05;1;67;0.4849853515625
0.487518310546875;21.619119945417;1.6607666015625E-05;1;68;0.488006591796875
0.490570068359375;21.6496379453399;1.64886474609375E-05;1;69;0.491119384765625
0.493621826171875;21.6801559452629;1.63818359375E-05;1;70;0.494140625
0.496673583984375;21.7106739451858;1.6278076171875E-05;1;71;0.4971923828125
0.499725341796875;21.7411919451088;1.61865234375E-05;1;72;0.500244140625
0.502777099609375;21.7717099450317;1.60858154296875E-05;1;73;0.50323486328125
0.505828857421875;21.8022279449547;1.59912109375E-05;1;74;0.506378173828125
0.508880615234375;21.8327459448776;1.59027099609375E-05;1;75;0.50933837890625
0.511932373046875;21.8632639448006;1.58050537109375E-05;1;76;0.51239013671875
0.514984130859375;21.8937819447235;1.57257080078125E-05;1;77;0.5155029296875
0.518035888671875;21.9242999446465;1.56494140625E-05;1;78;0.51849365234375
0.521087646484375;21.9548179445694;1.55609130859375E-05;1;79;0.521636962890625
0.524139404296875;21.9853359444924;1.54815673828125E-05;1;80;0.5245361328125
0.527191162109375;22.0158539444153;1.539306640625E-05;1;81;0.5277099609375
0.530242919921875;22.0463719443383;1.53167724609375E-05;1;82;0.53076171875
0.533294677734375;22.0768899442612;1.5234375E-05;1;83;0.533843994140625
0.536346435546875;22.1074079441842;1.51611328125E-05;1;84;0.53680419921875
0.539398193359375;22.1379259441071;1.50787353515625E-05;1;85;0.53985595703125
0.542449951171875;22.1684439440301;1.49932861328125E-05;1;86;0.54296875
0.545501708984375;22.198961943953;1.49078369140625E-05;1;87;0.545989990234375
0.548553466796875;22.229479943876;1.48223876953125E-05;1;88;0.5489501953125
0.551605224609375;22.2599979437989;1.4739990234375E-05;1;89;0.552032470703125
0.554656982421875;22.2905159437219;1.46636962890625E-05;1;90;0.55511474609375
0.557708740234375;22.3210339436448;1.45751953125E-05;1;91;0.558258056640625
0.560760498046875;22.3515519435678;1.448974609375E-05;1;92;0.561187744140625
0.563812255859375;22.3820699434907;1.44012451171875E-05;1;93;0.564239501953125
0.566864013671875;22.4125879434137;1.43218994140625E-05;1;94;0.567291259765625
0.569915771484375;22.4431059433366;1.42333984375E-05;1;95;0.570343017578125
0.572967529296875;22.4736239432596;1.41448974609375E-05;1;96;0.57342529296875
0.576019287109375;22.5041419431825;1.40655517578125E-05;1;97;0.57647705078125
0.579071044921875;22.5346599431055;1.39892578125E-05;1;98;0.579498291015625
0.582122802734375;22.5651779430284;1.39007568359375E-05;1;99;0.58258056640625
0.585174560546875;22.5956959429514;1.38153076171875E-05;1;100;0.58563232421875
0.588226318359375;22.6262139428743;1.37298583984375E-05;1;101;0.588653564453125
0.591278076171875;22.6567319427973;1.36566162109375E-05;1;102;0.591766357421875
0.594329833984375;22.6872499427202;1.35833740234375E-05;1;103;0.59478759765625
0.597381591796875;22.7177679426432;1.35101318359375E-05;1;104;0.59783935546875
0.600433349609375;22.7482859425661;1.343994140625E-05;1;105;0.600982666015625
0.603485107421875;22.778803942489;1.33514404296875E-05;1;106;0.603912353515625
0.606536865234375;22.809321942412;1.328125E-05;1;107;0.60699462890625
0.609588623046875;22.8398399423349;1.32080078125E-05;1;108;0.61004638671875
0.612640380859375;22.8703579422579;1.314697265625E-05;1;109;0.613067626953125
0.615692138671875;22.9008759421808;1.30767822265625E-05;1;110;0.616119384765625
0.618743896484375;22.9313939421038;1.30126953125E-05;1;111;0.619140625
0.621795654296875;22.9619119420267;1.29425048828125E-05;1;112;0.622283935546875
0.624847412109375;22.9924299419497;1.287841796875E-05;1;113;0.625335693359375
0.627899169921875;23.0229479418726;1.2811279296875E-05;1;114;0.628448486328125
0.630950927734375;23.0534659417956;1.2750244140625E-05;1;115;0.631439208984375
0.634002685546875;23.0839839417185;1.268310546875E-05;1;116;0.63446044921875
0.637054443359375;23.1145019416415;1.26068115234375E-05;1;117;0.637542724609375
0.640106201171875;23.1450199415644;1.25518798828125E-05;1;118;0.640594482421875
0.643157958984375;23.1755379414874;1.2481689453125E-05;1;119;0.6436767578125
0.646209716796875;23.2060559414103;1.2420654296875E-05;1;120;0.6466064453125
0.649261474609375;23.2365739413333;1.2359619140625E-05;1;121;0.64971923828125
0.652313232421875;23.2670919412562;1.22955322265625E-05;1;122;0.65277099609375
0.655364990234375;23.2976099411792;1.2237548828125E-05;1;123;0.65582275390625
0.658416748046875;23.3281279411021;1.21795654296875E-05;1;124;0.65887451171875
0.661468505859375;23.3586459410251;1.212158203125E-05;1;125;0.661895751953125
0.664520263671875;23.389163940948;1.2066650390625E-05;1;126;0.664947509765625
0.667572021484375;23.419681940871;1.20086669921875E-05;1;127;0.66802978515625
0.670623779296875;23.4501999407939;1.19537353515625E-05;1;128;0.67108154296875
0.673675537109375;23.4807179407169;1.19049072265625E-05;1;129;0.67413330078125
0.676727294921875;23.5112359406398;1.18560791015625E-05;1;130;0.67718505859375
0.679779052734375;23.5417539405628;1.18133544921875E-05;1;131;0.680267333984375
0.682830810546875;23.5722719404857;1.17767333984375E-05;1;132;0.6832275390625
0.685882568359375;23.6027899404087;1.1737060546875E-05;1;133;0.68634033203125
0.688934326171875;23.6333079403316;1.1700439453125E-05;1;134;0.68939208984375
0.691986083984375;23.6638259402546;1.16729736328125E-05;1;135;0.69244384765625
0.695037841796875;23.6943439401775;1.16455078125E-05;1;136;0.695526123046875
0.698089599609375;23.7248619401005;1.163330078125E-05;1;137;0.698486328125
0.701141357421875;23.7553799400234;1.16241455078125E-05;1;138;0.701629638671875
0.704193115234375;23.7858979399464;1.162109375E-05;1;139;0.704620361328125
0.707244873046875;23.8164159398693;1.16180419921875E-05;1;140;0.707672119140625
0.710296630859375;23.8469339397923;1.162109375E-05;1;141;0.710723876953125
0.713348388671875;23.8774519397152;1.1614990234375E-05;1;142;0.71380615234375
0.716400146484375;23.9079699396382;1.162109375E-05;1;143;0.716827392578125
0.719451904296875;23.9384879395611;1.1627197265625E-05;1;144;0.7198486328125
0.722503662109375;23.9690059394841;1.16424560546875E-05;1;145;0.72296142578125
0.725555419921875;23.999523939407;1.1663818359375E-05;1;146;0.7259521484375
0.728607177734375;24.03004193933;1.16943359375E-05;1;147;0.729034423828125
0.731658935546875;24.0605599392529;1.17156982421875E-05;1;148;0.7320556640625
0.734710693359375;24.0910779391759;1.17584228515625E-05;1;149;0.735137939453125
0.737762451171875;24.1215959390988;1.18011474609375E-05;1;150;0.73822021484375
0.740814208984375;24.1521139390218;1.1859130859375E-05;1;151;0.74127197265625
0.743865966796875;24.1826319389447;1.19232177734375E-05;1;152;0.744293212890625
0.746917724609375;24.2131499388677;1.19964599609375E-05;1;153;0.747344970703125
0.749969482421875;24.2436679387906;1.2078857421875E-05;1;154;0.7501220703125
0.753021240234375;24.2741859387136;1.2176513671875E-05;1;155;0.7525634765625
0.756072998046875;24.3047039386365;1.22802734375E-05;1;156;0.75592041015625
0.759124755859375;24.3352219385595;1.2408447265625E-05;1;157;0.75897216796875
0.762176513671875;24.3657399384824;1.253662109375E-05;1;158;0.76171875
0.765228271484375;24.3962579384054;1.26739501953125E-05;1;159;0.76568603515625
0.768280029296875;24.4267759383283;1.2841796875E-05;1;160;0.76812744140625
0.771331787109375;24.4572939382513;1.30157470703125E-05;1;161;0.7708740234375
0.774383544921875;24.4878119381742;1.32049560546875E-05;1;162;0.77423095703125
0.777435302734375;24.5183299380972;1.341552734375E-05;1;163;0.77667236328125
0.780487060546875;24.5488479380201;1.363525390625E-05;1;164;0.7794189453125
0.783538818359375;24.5793659379431;1.38763427734375E-05;1;165;0.78277587890625
0.786590576171875;24.609883937866;1.41387939453125E-05;1;166;0.78582763671875
0.789642333984375;24.640401937789;1.44256591796875E-05;1;167;0.7891845703125
0.792694091796875;24.6709199377119;1.473388671875E-05;1;168;0.7928466796875
0.795745849609375;24.7014379376349;1.5057373046875E-05;1;169;0.79498291015625
0.798797607421875;24.7319559375578;1.5411376953125E-05;1;170;0.79833984375
0.801849365234375;24.7624739374808;1.578369140625E-05;1;171;0.80169677734375
0.798797607421875;24.7929919374037;1.4630126953125E-05;1;172;0.79803466796875
0.795745849609375;24.8235099373267;1.38031005859375E-05;1;173;0.79498291015625
0.792694091796875;24.8540279372496;1.3116455078125E-05;1;174;0.7928466796875
0.789642333984375;24.8845459371726;1.25274658203125E-05;1;175;0.7891845703125
0.786590576171875;24.9150639370955;1.20086669921875E-05;1;176;0.78643798828125
0.783538818359375;24.9455819370185;1.15692138671875E-05;1;177;0.7830810546875
0.780487060546875;24.9760999369414;1.11663818359375E-05;1;178;0.78033447265625
0.777435302734375;25.0066179368644;1.08154296875E-05;1;179;0.7769775390625
0.774383544921875;25.0371359367873;1.04949951171875E-05;1;180;0.77423095703125
0.771331787109375;25.0676539367103;1.02020263671875E-05;1;181;0.7708740234375
0.768280029296875;25.0981719366332;9.9365234375E-06;1;182;0.767822265625
0.765228271484375;25.1286899365562;9.710693359375E-06;1;183;0.76507568359375
0.762176513671875;25.1592079364791;9.4940185546875E-06;1;184;0.76171875
0.759124755859375;25.1897259364021;9.3048095703125E-06;1;185;0.7586669921875
0.756072998046875;25.220243936325;9.1278076171875E-06;1;186;0.755615234375
0.753021240234375;25.250761936248;8.97216796875E-06;1;187;0.75225830078125
0.749969482421875;25.2812799361709;8.82568359375E-06;1;188;0.74981689453125
0.746917724609375;25.3117979360939;8.69140625E-06;1;189;0.74737548828125
0.743865966796875;25.3423159360168;8.575439453125E-06;1;190;0.74432373046875
0.740814208984375;25.3728339359398;8.465576171875E-06;1;191;0.741180419921875
0.737762451171875;25.4033519358627;8.3709716796875E-06;1;192;0.738067626953125
0.734710693359375;25.4338699357857;8.2794189453125E-06;1;193;0.735107421875
0.731658935546875;25.4643879357086;8.1939697265625E-06;1;194;0.732086181640625
0.728607177734375;25.4949059356316;8.123779296875E-06;1;195;0.728973388671875
0.725555419921875;25.5254239355545;8.050537109375E-06;1;196;0.72589111328125
0.722503662109375;25.5559419354774;7.99560546875E-06;1;197;0.722900390625
0.719451904296875;25.5864599354004;7.9315185546875E-06;1;198;0.719818115234375
0.716400146484375;25.6169779353233;7.8826904296875E-06;1;199;0.716766357421875
0.713348388671875;25.6474959352463;7.830810546875E-06;1;200;0.713623046875
0.710296630859375;25.6780139351692;7.7880859375E-06;1;201;0.710662841796875
0.707244873046875;25.7085319350922;7.7423095703125E-06;1;202;0.70758056640625
0.704193115234375;25.7390499350151;7.70263671875E-06;1;203;0.704498291015625
0.701141357421875;25.7695679349381;7.672119140625E-06;1;204;0.701568603515625
0.698089599609375;25.800085934861;7.6324462890625E-06;1;205;0.698455810546875
0.695037841796875;25.830603934784;7.6019287109375E-06;1;206;0.695404052734375
0.691986083984375;25.8611219347069;7.568359375E-06;1;207;0.692413330078125
0.688934326171875;25.8916399346299;7.5408935546875E-06;1;208;0.689300537109375
0.685882568359375;25.9221579345528;7.513427734375E-06;1;209;0.686187744140625
0.682830810546875;25.9526759344758;7.4920654296875E-06;1;210;0.68316650390625
0.679779052734375;25.9831939343987;7.464599609375E-06;1;211;0.680145263671875
0.676727294921875;26.0137119343217;7.4371337890625E-06;1;212;0.6771240234375
0.673675537109375;26.0442299342446;7.40966796875E-06;1;213;0.674041748046875
0.670623779296875;26.0747479341676;7.391357421875E-06;1;214;0.6708984375
0.667572021484375;26.1052659340905;7.3699951171875E-06;1;215;0.667938232421875
0.664520263671875;26.1357839340135;7.3516845703125E-06;1;216;0.6649169921875
0.661468505859375;26.1663019339364;7.3333740234375E-06;1;217;0.661834716796875
0.658416748046875;26.1968199338594;7.3150634765625E-06;1;218;0.65869140625
0.655364990234375;26.2273379337823;7.28759765625E-06;1;219;0.65582275390625
0.652313232421875;26.2578559337053;7.2723388671875E-06;1;220;0.652618408203125
0.649261474609375;26.2883739336282;7.2509765625E-06;1;221;0.649658203125
0.646209716796875;26.3188919335512;7.23876953125E-06;1;222;0.646575927734375
0.643157958984375;26.3494099334741;7.2174072265625E-06;1;223;0.64349365234375
0.640106201171875;26.3799279333971;7.2021484375E-06;1;224;0.6405029296875
0.637054443359375;26.41044593332;7.183837890625E-06;1;225;0.637420654296875
0.634002685546875;26.440963933243;7.171630859375E-06;1;226;0.634368896484375
0.630950927734375;26.4714819331659;7.1563720703125E-06;1;227;0.631317138671875
0.627899169921875;26.5019999330889;7.14111328125E-06;1;228;0.62823486328125
0.624847412109375;26.5325179330118;7.122802734375E-06;1;229;0.625213623046875
0.621795654296875;26.5630359329348;7.1044921875E-06;1;230;0.6221923828125
0.618743896484375;26.5935539328577;7.086181640625E-06;1;231;0.619140625
0.615692138671875;26.6240719327807;7.073974609375E-06;1;232;0.61602783203125
0.612640380859375;26.6545899327036;7.0648193359375E-06;1;233;0.61297607421875
0.609588623046875;26.6851079326266;7.049560546875E-06;1;234;0.6099853515625
0.606536865234375;26.7156259325495;7.03125E-06;1;235;0.606842041015625
0.603485107421875;26.7461439324725;7.01904296875E-06;1;236;0.6038818359375
0.600433349609375;26.7766619323954;7.0037841796875E-06;1;237;0.600799560546875
0.597381591796875;26.8071799323184;6.9915771484375E-06;1;238;0.59771728515625
0.594329833984375;26.8376979322413;6.97021484375E-06;1;239;0.59466552734375
0.591278076171875;26.8682159321643;6.964111328125E-06;1;240;0.591583251953125
0.588226318359375;26.8987339320872;6.94580078125E-06;1;241;0.58856201171875
0.585174560546875;26.9292519320102;6.93359375E-06;1;242;0.58551025390625
0.582122802734375;26.9597699319331;6.9122314453125E-06;1;243;0.582489013671875
0.579071044921875;26.9902879318561;6.9000244140625E-06;1;244;0.57940673828125
0.576019287109375;27.020805931779;6.8817138671875E-06;1;245;0.57635498046875
0.572967529296875;27.051323931702;6.87255859375E-06;1;246;0.57330322265625
0.569915771484375;27.0818419316249;6.8572998046875E-06;1;247;0.570281982421875
0.566864013671875;27.1123599315479;6.854248046875E-06;1;248;0.567138671875
0.563812255859375;27.1428779314708;6.82373046875E-06;1;249;0.564117431640625
0.560760498046875;27.1733959313938;6.805419921875E-06;1;250;0.561126708984375
0.557708740234375;27.2039139313167;6.7901611328125E-06;1;251;0.558074951171875
0.554656982421875;27.2344319312397;6.781005859375E-06;1;252;0.55499267578125
0.551605224609375;27.2649499311626;6.7626953125E-06;1;253;0.55194091796875
0.548553466796875;27.2954679310856;6.7474365234375E-06;1;254;0.5489501953125
0.545501708984375;27.3259859310085;6.72607421875E-06;1;255;0.545806884765625
0.542449951171875;27.3565039309315;6.707763671875E-06;1;256;0.542755126953125
0.539398193359375;27.3870219308544;6.695556640625E-06;1;257;0.539764404296875
0.536346435546875;27.4175399307774;6.671142578125E-06;1;258;0.53668212890625
0.533294677734375;27.4480579307003;6.65283203125E-06;1;259;0.533599853515625
0.530242919921875;27.4785759306233;6.62841796875E-06;1;260;0.53057861328125
0.527191162109375;27.5090939305462;6.610107421875E-06;1;261;0.52752685546875
0.524139404296875;27.5396119304692;6.5887451171875E-06;1;262;0.52447509765625
0.521087646484375;27.5701299303921;6.561279296875E-06;1;263;0.521453857421875
0.518035888671875;27.6006479303151;6.54296875E-06;1;264;0.518402099609375
0.514984130859375;27.631165930238;6.5032958984375E-06;1;265;0.515380859375
0.511932373046875;27.661683930161;6.4849853515625E-06;1;266;0.51226806640625
0.508880615234375;27.6922019300839;6.4605712890625E-06;1;267;0.509246826171875
0.505828857421875;27.7227199300069;6.4361572265625E-06;1;268;0.506103515625
0.502777099609375;27.7532379299298;6.3995361328125E-06;1;269;0.503082275390625
0.499725341796875;27.7837559298528;6.365966796875E-06;1;270;0.5001220703125
0.496673583984375;27.8142739297757;6.329345703125E-06;1;271;0.497039794921875
0.493621826171875;27.8447919296987;6.2957763671875E-06;1;272;0.493896484375
0.490570068359375;27.8753099296216;6.256103515625E-06;1;273;0.490936279296875
0.487518310546875;27.9058279295446;6.2286376953125E-06;1;274;0.487823486328125
0.484466552734375;27.9363459294675;6.1798095703125E-06;1;275;0.484832763671875
0.481414794921875;27.9668639293905;6.1370849609375E-06;1;276;0.48175048828125
0.478363037109375;27.9973819293134;6.0943603515625E-06;1;277;0.47869873046875
0.475311279296875;28.0278999292364;6.048583984375E-06;1;278;0.475677490234375
0.472259521484375;28.0584179291593;6.005859375E-06;1;279;0.472564697265625
0.469207763671875;28.0889359290823;5.96923828125E-06;1;280;0.469512939453125
0.466156005859375;28.1194539290052;5.9051513671875E-06;1;281;0.46649169921875
0.463104248046875;28.1499719289282;5.859375E-06;1;282;0.463409423828125
0.460052490234375;28.1804899288511;5.804443359375E-06;1;283;0.460357666015625
0.457000732421875;28.2110079287741;5.743408203125E-06;1;284;0.45733642578125
0.453948974609375;28.241525928697;5.6854248046875E-06;1;285;0.45428466796875
0.450897216796875;28.27204392862;5.6304931640625E-06;1;286;0.451202392578125
0.447845458984375;28.3025619285429;5.5694580078125E-06;1;287;0.4481201171875
0.444793701171875;28.3330799284659;5.499267578125E-06;1;288;0.44512939453125
0.441741943359375;28.3635979283888;5.4229736328125E-06;1;289;0.44207763671875
0.438690185546875;28.3941159283117;5.3436279296875E-06;1;290;0.43902587890625
0.435638427734375;28.4246339282347;5.2734375E-06;1;291;0.435943603515625
0.432586669921875;28.4551519281576;5.194091796875E-06;1;292;0.432891845703125
0.429534912109375;28.4856699280806;5.108642578125E-06;1;293;0.429901123046875
0.426483154296875;28.5161879280035;5.010986328125E-06;1;294;0.426788330078125
0.423431396484375;28.5467059279265;4.9072265625E-06;1;295;0.42376708984375
0.420379638671875;28.5772239278494;4.8095703125E-06;1;296;0.42071533203125
0.417327880859375;28.6077419277724;4.693603515625E-06;1;297;0.41766357421875
0.414276123046875;28.6382599276953;4.559326171875E-06;1;298;0.41461181640625
0.411224365234375;28.6687779276183;4.4403076171875E-06;1;299;0.41156005859375
0.408172607421875;28.6992959275412;4.2926025390625E-06;1;300;0.409332275390625
0.405120849609375;28.7298139274642;4.1497802734375E-06;1;301;0.406097412109375
0.402069091796875;28.7603319273871;3.98223876953125E-06;1;302;0.402923583984375
0.399017333984375;28.7908499273101;3.80126953125E-06;1;303;0.39984130859375
0.395965576171875;28.821367927233;3.60076904296875E-06;1;304;0.3968505859375
0.392913818359375;28.851885927156;3.4161376953125E-06;1;305;0.3936767578125
0.389862060546875;28.8824039270789;3.1866455078125E-06;1;306;0.39056396484375
0.386810302734375;28.9129219270019;2.93914794921875E-06;1;307;0.387481689453125
0.383758544921875;28.9434399269248;2.667236328125E-06;1;308;0.38446044921875
0.380706787109375;28.9739579268478;2.3858642578125E-06;1;309;0.381317138671875
0.377655029296875;29.0044759267707;2.080078125E-06;1;310;0.378173828125
0.374603271484375;29.0349939266937;1.728515625E-06;1;311;0.3751220703125
0.371551513671875;29.0655119266166;1.34674072265625E-06;1;312;0.371917724609375
0.368499755859375;29.0960299265396;9.3658447265625E-07;1;313;0.368927001953125
0.365447998046875;29.1265479264625;4.9560546875E-07;1;314;0.365753173828125
0.362396240234375;29.1570659263855;7.62939453125E-09;1;315;0.362548828125
0.359344482421875;29.1875839263084;-5.1422119140625E-07;1;316;0.359466552734375
0.356292724609375;29.2181019262314;-1.1065673828125E-06;1;317;0.3563232421875
0.353240966796875;29.2486199261543;-1.73980712890625E-06;1;318;0.353057861328125
0.350189208984375;29.2791379260773;-2.4261474609375E-06;1;319;0.350067138671875
0.347137451171875;29.3096559260002;-3.2012939453125E-06;1;320;0.346832275390625
0.344085693359375;29.3401739259232;-4.02740478515625E-06;1;321;0.343597412109375
0.341033935546875;29.3706919258461;-4.91119384765625E-06;1;322;0.340301513671875
0.337982177734375;29.4012099257691;-5.88348388671875E-06;1;323;0.33709716796875
0.334930419921875;29.431727925692;-6.96441650390625E-06;1;324;0.33392333984375
0.331878662109375;29.462245925615;-8.10546875E-06;1;325;0.33197021484375
0.328826904296875;29.4927639255379;-9.33837890625E-06;1;326;0.328887939453125
0.325775146484375;29.5232819254609;-1.063232421875E-05;1;327;0.325836181640625
0.322723388671875;29.5537999253838;-1.207275390625E-05;1;328;0.322723388671875
0.319671630859375;29.5843179253068;-1.3568115234375E-05;1;329;0.3197021484375
0.316619873046875;29.6148359252297;-1.5216064453125E-05;1;330;0.316497802734375
0.313568115234375;29.6453539251527;-1.68670654296875E-05;1;331;0.3134765625
0.310516357421875;29.6758719250756;-1.87103271484375E-05;1;332;0.31036376953125
0.307464599609375;29.7063899249986;-2.05322265625E-05;1;333;0.307281494140625
0.304412841796875;29.7369079249215;-2.24609375E-05;1;334;0.304229736328125
0.301361083984375;29.7674259248445;-2.44781494140625E-05;1;335;0.3011474609375
0.298309326171875;29.7979439247674;-2.6544189453125E-05;1;336;0.298065185546875
0.295257568359375;29.8284619246904;-2.8643798828125E-05;1;337;0.294921875
0.292205810546875;29.8589799246133;-3.0706787109375E-05;1;338;0.291839599609375
0.289154052734375;29.8894979245363;-3.280029296875E-05;1;339;0.288787841796875
0.286102294921875;29.9200159244592;-3.48663330078125E-05;1;340;0.285736083984375
0.283050537109375;29.9505339243822;-3.69140625E-05;1;341;0.282623291015625
0.279998779296875;29.9810519243051;-3.8909912109375E-05;1;342;0.279541015625
0.276947021484375;30.0115699242281;-4.08203125E-05;1;343;0.276458740234375
0.273895263671875;30.042087924151;-4.2529296875E-05;1;344;0.273345947265625
0.270843505859375;30.072605924074;-4.423828125E-05;1;345;0.27032470703125
0.267791748046875;30.1031239239969;-4.58282470703125E-05;1;346;0.26715087890625
0.264739990234375;30.1336419239199;-4.72564697265625E-05;1;347;0.264068603515625
0.261688232421875;30.1641599238428;-4.85595703125E-05;1;348;0.261077880859375
0.258636474609375;30.1946779237658;-4.96734619140625E-05;1;349;0.25799560546875
0.255584716796875;30.2251959236887;-5.06805419921875E-05;1;350;0.254974365234375
0.252532958984375;30.2557139236117;-5.1513671875E-05;1;351;0.2518310546875
0.249481201171875;30.2862319235346;-5.2276611328125E-05;1;352;0.248779296875
0.246429443359375;30.3167499234576;-5.2972412109375E-05;1;353;0.245697021484375
0.243377685546875;30.3472679233805;-5.36651611328125E-05;1;354;0.242645263671875
0.240325927734375;30.3777859233035;-5.443115234375E-05;1;355;0.23956298828125
0.237274169921875;30.4083039232264;-5.52764892578125E-05;1;356;0.236602783203125
0.234222412109375;30.4388219231494;-5.615234375E-05;1;357;0.233428955078125
0.231170654296875;30.4693399230723;-5.6732177734375E-05;1;358;0.230438232421875
0.228118896484375;30.4998579229953;-5.68328857421875E-05;1;359;0.2274169921875
0.225067138671875;30.5303759229182;-5.63873291015625E-05;1;360;0.224395751953125
0.222015380859375;30.5608939228412;-5.57525634765625E-05;1;361;0.221221923828125
0.218963623046875;30.5914119227641;-5.52001953125E-05;1;362;0.218231201171875
0.215911865234375;30.6219299226871;-5.469970703125E-05;1;363;0.215179443359375
0.212860107421875;30.65244792261;-5.42083740234375E-05;1;364;0.21209716796875
0.209808349609375;30.682965922533;-5.36529541015625E-05;1;365;0.209075927734375
0.206756591796875;30.7134839224559;-5.302734375E-05;1;366;0.206085205078125
0.203704833984375;30.7440019223789;-5.233154296875E-05;1;367;0.202972412109375
0.200653076171875;30.7745199223018;-5.15472412109375E-05;1;368;0.199981689453125
0.197601318359375;30.8050379222248;-5.07171630859375E-05;1;369;0.196990966796875
0.194549560546875;30.8355559221477;-4.98992919921875E-05;1;370;0.194000244140625
0.191497802734375;30.8660739220707;-4.90814208984375E-05;1;371;0.19085693359375
0.188446044921875;30.8965919219936;-4.82818603515625E-05;1;372;0.1878662109375
0.185394287109375;30.9271099219166;-4.749755859375E-05;1;373;0.184783935546875
0.182342529296875;30.9576279218395;-4.67132568359375E-05;1;374;0.18170166015625
0.179290771484375;30.9881459217625;-4.59503173828125E-05;1;375;0.1787109375
0.176239013671875;31.0186639216854;-4.51995849609375E-05;1;376;0.1756591796875
0.173187255859375;31.0491819216084;-4.44671630859375E-05;1;377;0.172637939453125
0.170135498046875;31.0796999215313;-4.3768310546875E-05;1;378;0.169586181640625
0.167083740234375;31.1102179214543;-4.30694580078125E-05;1;379;0.16656494140625
0.164031982421875;31.1407359213772;-4.23797607421875E-05;1;380;0.163543701171875
0.160980224609375;31.1712539213001;-4.169921875E-05;1;381;0.160430908203125
0.157928466796875;31.2017719212231;-4.10308837890625E-05;1;382;0.157440185546875
0.154876708984375;31.232289921146;-4.04052734375E-05;1;383;0.1544189453125
0.151824951171875;31.262807921069;-3.978271484375E-05;1;384;0.1513671875
0.148773193359375;31.2933259209919;-3.91815185546875E-05;1;385;0.14837646484375
0.145721435546875;31.3238439209149;-3.8592529296875E-05;1;386;0.14532470703125
0.142669677734375;31.3543619208378;-3.80157470703125E-05;1;387;0.142242431640625
0.139617919921875;31.3848799207608;-3.7451171875E-05;1;388;0.139190673828125
0.136566162109375;31.4153979206837;-3.68988037109375E-05;1;389;0.136138916015625
0.133514404296875;31.4459159206067;-3.63800048828125E-05;1;390;0.13311767578125
